feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,day,hour,minute,target
453.1468019152381,2672.7344855455217,,85.31035134215384,2874.2265601841677,50.390705779026064,2627.793761434106,,,2.0,6.0,8.0,725.0431841117152
441.2507556071989,2525.863420952814,20.473163452247345,83.9233111197165,2845.1396184412542,49.26547418289276,2463.713804785588,1312.9116005006556,651.5462839674228,1.0,14.0,47.0,696.5860364667641
286.42630381731846,,20.144231855681767,72.42395503295964,2923.438126171651,37.319872050857995,1402.7119737597798,1118.7817834383081,,2.0,16.0,21.0,234.34497446595037
443.05819164912873,2597.3226100101924,20.491846622847614,83.49677730051351,2880.8741190298397,49.40513010532919,2532.7449068991164,1311.102910815404,645.0347716663125,1.0,18.0,28.0,715.136718346747
,2935.924829120961,20.438635365192376,86.59478510833362,2814.3730007853333,53.38964512902763,2883.5645888676477,,641.609896231947,1.0,4.0,2.0,831.4338968984885
429.17289619251693,2579.036609423389,20.498285839175526,85.08200122600533,2850.855246807139,,2495.346691253724,1312.4533315039466,644.069146640885,1.0,,56.0,706.9145774304538
300.7526311564557,1617.5461612850113,20.160612941984283,73.31224717891938,2880.7568483650443,,1549.0889586917792,1160.0304983212973,560.5570318284534,2.0,15.0,27.0,295.80574367151365
459.56436994179916,2666.980716924236,20.445880326193492,,2866.381982016898,51.75875046381311,2644.329187616367,1347.575322481626,642.306986107597,1.0,6.0,52.0,751.3833790559828
445.5051735084611,2547.156830583375,20.45068766911933,83.62068489392998,2854.7855872653813,,2520.910166594169,1324.5556496119261,,1.0,15.0,51.0,704.1393053670051
439.97022602920686,2463.709347715042,20.38863318466336,83.32771813402086,2848.595501860604,49.29892120341409,2456.7928990670584,1316.4515457078137,651.588624476561,1.0,12.0,31.0,677.6815282987865
443.86696987304583,2689.3732065637714,20.27617619333823,,2860.8790154749727,51.08261144662881,2632.0723317757183,1328.909659048644,652.1807432003408,1.0,20.0,8.0,748.7909968050606
424.7912886917591,2516.7079714303904,20.261514440194077,83.53477381610902,2879.4678935400298,50.12422455453881,2461.219521880713,1314.9534248669975,650.5950738599596,1.0,11.0,3.0,677.9584407755177
,1565.7659616657252,20.291311695240925,75.18875980006463,2910.2791823276993,40.22320434533276,1528.7835606735507,1163.0972288181374,579.618618821471,2.0,14.0,21.0,302.2654284193773
342.762488360149,1674.8299071460638,20.250727826704015,75.83270999812012,2850.168624218446,40.561007611912885,1648.3006017503267,1203.9544789841111,627.375676177446,2.0,12.0,20.0,383.55179756784196
427.1535184358489,2507.734777456798,,84.58773298160642,2863.4101027192823,48.88481613343095,2452.4146663849897,1306.2455904644228,645.044944720005,,12.0,50.0,679.0858716138104
442.5432120378572,2541.9244575362195,20.263708057817645,84.20085321912586,2868.0146914900856,49.67745534236947,2527.6533813082215,1311.4088382879956,643.7207822263676,1.0,21.0,35.0,713.1359049388799
441.62625925042323,2525.0698327595724,20.776434130648283,83.37443649119406,,49.06980210603285,2462.249007736327,1322.9197402959549,644.3731257837493,1.0,13.0,1.0,683.0837664916949
440.05796182325105,2585.7153371271115,20.486863597419504,84.961277949785,2835.48286368917,50.76013888258099,2560.1801720488374,1332.0188198101216,,1.0,23.0,2.0,721.3659391457991
462.9294934295914,2671.4088547791252,20.377996097845077,84.0342694727148,2858.415814847192,50.59018097490778,2667.295504746349,1341.5874788210122,650.8088317931592,1.0,,25.0,749.9809783760151
438.99981797467433,2560.864542229289,20.25349575819966,84.4989823281262,2847.0763914034424,49.501539655879874,2485.5511369900028,1311.9209543194113,651.9929049081812,2.0,0.0,56.0,702.6817876188256
446.0395178588722,2527.1094333387555,20.178169010772027,84.23561565448986,2837.745100603698,49.02658363700306,2469.0743475950558,1317.0368574204758,,1.0,15.0,9.0,691.7511416591979
427.4049948147664,2481.824604552955,,84.10667645160997,,,,1318.290957745936,648.7715783178036,1.0,11.0,53.0,675.5134582908443
481.7565019502686,2794.256775429863,20.433779084421673,86.02068113786326,2859.4396963010304,52.206745399511,2762.28390864054,1331.0473482157984,641.9958983033628,2.0,4.0,46.0,775.2043733565104
457.35184520260714,2604.1078597342994,20.47170958059344,84.8135054727517,2876.187583189704,50.05548060250157,2572.5689251522886,1337.2559160459057,647.3701789550022,1.0,17.0,52.0,724.1486718656266
325.4032778643704,1752.719448769872,20.42011316912945,,,41.58595121450535,1694.4243664541323,1202.3158931280448,631.6491021914289,2.0,,53.0,405.6808304610171
511.0796125532128,2985.7322704048315,20.50133761709149,87.62747868689961,2792.7025083798776,53.816250674736615,2920.9953284218036,1368.2384900699403,643.5605704986276,1.0,5.0,21.0,843.3825652839425
464.7645618305405,,20.42910292593876,84.73484285441616,2850.0867936190643,50.96664560166488,2583.708684932837,1321.0915089704997,652.3397405685743,2.0,3.0,49.0,748.5958000225653
509.6200744783151,2972.816262111185,20.49471081765907,87.38871406632197,2793.776735978004,53.498247942494544,2909.817718359726,1367.6130924620693,649.9620895197935,1.0,4.0,38.0,843.0871013397643
323.5033714643748,1767.0064677631563,20.217523959668494,77.52110023477204,2991.46889661559,41.83312784138492,1716.8871960854633,1196.7976958751078,630.1066225109518,2.0,11.0,24.0,406.93289472673075
435.39481977208,2483.969070155048,20.44969573835999,83.98136483903858,2920.928394892836,48.904768468689504,2462.078759851731,1313.5279312462892,,2.0,7.0,0.0,667.4286830251552
,2536.183149761019,20.348567999651284,,2868.348513865927,50.24722529746168,2503.92347437228,1314.7560969771039,,2.0,0.0,42.0,712.0527243763702
324.6860663496372,1773.24080338197,20.50164685060944,77.26258519774836,2944.6261428799903,41.40932140509653,1706.578816674684,1200.6078202095844,623.8169136632359,2.0,12.0,13.0,402.3477116612819
436.23900690685736,,20.279490624374287,83.95788392128917,,49.783902320978385,2514.2561759678665,1319.684307809673,644.4319066728397,2.0,2.0,2.0,701.0523116455408
424.8829015142082,2468.7102723914477,20.228683995216137,84.55859197302121,2872.8116562623118,49.031055639302586,2468.6666341893842,,654.745276759908,1.0,9.0,43.0,677.5527793958364
,2490.962356780379,20.421281787952534,83.20478212601574,2850.617960590366,48.903985893831376,2464.5930378481253,1320.6426139436023,655.2056965808166,1.0,11.0,50.0,676.3320824338197
465.83480425296005,2784.9209508195163,20.15497093571791,85.49699747514906,2807.511850764127,,2779.7435973282672,1343.2026980947362,644.277501710616,,5.0,,778.0435437665824
460.8114288940317,2700.1144398446786,20.35720075283616,85.76233997929084,2850.7133874086567,,,1344.7939948473347,651.5314089652636,1.0,9.0,24.0,737.0464872793842
,2471.875357363653,20.29335998024818,83.68851797000518,2906.989689627964,48.495281634990945,2430.613847146974,,646.6315443669538,2.0,,52.0,672.0243418215429
441.83652493247143,2498.9878287790016,20.445940781668963,83.24670004378228,2892.970731505227,,,1325.6684535416464,651.2139279920572,1.0,15.0,8.0,695.0481661596313
450.5850292550601,2597.845074172071,20.28185712690576,83.41592348410362,,49.56471350849871,2557.979362127485,1323.3179768120992,647.9223085289584,1.0,18.0,33.0,714.8394462002728
443.9197942610099,2613.3600876082123,,85.2392632086347,2899.8395462654607,50.606143777940694,,1328.0548146117867,649.7865379778414,,5.0,17.0,724.4027376839126
463.5123991882452,2683.046018958733,20.197463034026946,84.36617369020915,,51.41235348855021,2649.172556662979,1332.1707386331195,647.3219821936681,1.0,8.0,6.0,751.070133125169
436.0664901071087,2470.751983771329,20.139283333831482,,2851.2619288120654,49.633731882875686,2461.63928226178,1307.1876387091286,648.0369637927485,1.0,11.0,,681.603866325918
475.3210009208816,2644.130275981828,20.310358031021956,84.90347083034624,2820.956351066404,50.21121334366746,2615.360321545256,1327.4939949711877,653.1940467036698,1.0,6.0,0.0,751.6961467497179
433.2194485869583,2559.587479186525,20.427824524710108,84.67920369600496,2903.008091599364,50.34749221939339,2507.584663469972,,644.3099409499662,,6.0,43.0,695.4696959774473
461.7322063878691,2649.206483710641,20.429054932311367,85.25156652431137,2852.597461033528,51.04918627250173,2613.4487315190513,1320.998367905272,641.3324592208386,,3.0,50.0,740.0720657249695
433.75356065211906,2550.0141816061337,20.260667253716505,85.26166573629149,2837.0124645991546,49.93876564383841,2538.7989605635626,1316.1861071677329,651.3062196906235,1.0,23.0,45.0,711.53310746266
469.28063626647395,2686.7232807297105,20.134741583294467,84.9889012563756,2840.208784957702,50.245805864526815,2616.7805196292156,,,1.0,6.0,29.0,738.4723996053405
448.721862118388,2525.0801150317893,20.1502755985461,,2839.1083686731236,49.58264349576602,2491.5603816520543,1325.9546128544266,646.5600977268003,1.0,,58.0,706.2176696671936
324.8930686015068,1736.693282314252,,76.50300224626818,2940.9116694236845,41.504850455737085,,,629.1981200906931,2.0,11.0,30.0,400.18650294759607
426.3606960464325,2470.8494727686925,20.537704751290754,84.65383141067264,2896.117733207015,49.744336520360825,2460.741246291968,1315.983582645071,647.1629144500955,1.0,,54.0,676.4295268261195
326.3906881803337,1764.360366925976,20.101541740482332,77.12081799339221,2961.6757243494744,42.06207309644049,1712.8420243173462,1204.3345713818014,640.8459368893516,,9.0,20.0,409.5551656114643
,2539.264093034728,20.327293903750604,83.65955554747354,,49.66355756303053,2492.1097983195937,1322.3536923856427,651.6829954854428,2.0,1.0,39.0,703.5013515179387
452.48332721529766,2641.766004676502,20.28212929668685,84.40177150193,2857.8016552260856,50.22192385259765,2583.2296104489624,1320.7345036674888,646.852066832397,1.0,20.0,27.0,736.0278554433759
442.1701846047344,2481.1749956230205,20.492025625434707,83.46493577032376,2870.699888978424,49.05768842059906,2455.3065307728934,1315.8122347946698,646.5451016149982,1.0,15.0,32.0,690.2435409881028
392.4191657273492,2172.561634335681,20.40149472590947,81.96032897516781,,48.369964879537264,2151.1036471338593,,642.9602811376672,2.0,,7.0,581.3002840874055
437.8176926964659,2542.852616422219,20.447674658132634,83.32134330695047,2849.196822513343,,2476.788372844057,1327.875908646277,649.4575750841966,1.0,14.0,53.0,697.005631971532
438.4906877660893,2479.5746344844815,20.46800147205994,83.26320599870004,2855.9252730162652,,2442.8237911077817,1305.4654326173377,653.6949306104773,1.0,,6.0,675.8863083957436
429.3498853695339,2527.5634070391025,20.75116078907011,84.98370987273178,,49.74223043841834,,1306.6607746736431,647.1535476974606,1.0,14.0,56.0,700.1837777867195
459.52465940769633,2733.9131972433215,,86.0028130202353,2871.952653751239,,2683.6817919328987,1330.1932232740664,651.9826186497753,1.0,9.0,5.0,756.2283280387659
443.29147264068325,2509.095462051013,20.32979307749086,83.25707560802955,2888.963951785182,50.11215315380764,2502.798615475066,1305.1113687236139,653.009133624682,,2.0,11.0,698.6003758898373
504.9050692271318,2973.00714762804,20.50478011403665,87.88673357611168,2810.2302405848923,,2940.532127776061,1372.2972369333859,648.8954823117365,1.0,,46.0,854.4325323343421
444.09012498397965,2544.3469998091214,20.38025789616245,83.60200961264046,2852.890050702862,49.45753007940003,2504.9511230876724,1324.579038174224,647.805739991543,2.0,1.0,14.0,703.6331672333965
466.0809253752528,2715.439240472518,20.316170736656606,84.91728409037043,2850.2802971781666,50.84240409094178,2650.022137431538,1338.2610175367113,647.3613402020735,1.0,8.0,52.0,745.8241157793741
447.15477623805583,2538.2719010232536,20.333888421773533,83.77062207161518,2835.087226299859,49.15720748586275,2502.7569797191254,1312.164767724795,650.2566747273057,1.0,21.0,34.0,706.0937316993396
446.40096257233824,2642.091399642324,20.211339890941446,85.38904175517067,2859.471773841007,50.9277566623213,2627.6673144788565,1327.4321494988576,,1.0,20.0,12.0,743.3485391513514
449.0836894853556,,20.5334019067076,,2873.6870690686965,49.73934106915054,,1325.8104344350309,648.9113866327742,2.0,2.0,56.0,706.4393280938206
455.6065935510757,2667.2126188041175,,84.97968950348182,2828.340455074289,51.46572369053775,2618.8338033061705,1341.5746038170985,642.0224022236217,1.0,16.0,,737.2798266581347
448.63334625957106,2548.7155967168183,20.172092451417058,83.0348269175128,2850.7910421993042,49.87845453919242,2525.78193670403,1314.6395479632174,,2.0,6.0,20.0,702.4418712414109
446.5531264022768,2649.1031061632198,,84.70602987416736,2845.729694706418,50.00635365106321,2588.2753195979158,1323.0236535590946,647.3772811603731,,20.0,28.0,730.3838377157383
443.63961151000456,2599.017196806163,20.19887411500633,84.33365584315841,2857.421410111011,49.68375041319191,2537.102290467711,1321.2184646983735,655.713465439152,1.0,,50.0,717.4447659690584
457.02837655355273,2670.12332562667,20.473209383230472,84.45598201088886,,51.009790720615875,2604.1547251107945,1322.5905024754775,645.6787313875251,1.0,17.0,10.0,736.148112129164
437.44082664646686,2529.5278561025502,20.212348885084644,82.95089931699184,2926.047218391738,49.582903160818596,2457.1160602310883,,654.5004366404204,2.0,,,681.5110704947664
,2494.327439882821,,83.37827150759735,2871.5481096837693,48.815404372616875,2434.0349687190205,1316.188471291923,648.1052251426732,1.0,11.0,40.0,680.087381377453
,2470.801901833735,20.19012645480198,,2884.211236637702,49.52516225112679,2463.8970876560284,1313.8102023177833,654.8169901179584,1.0,10.0,15.0,679.6928641490731
446.2822064991264,2568.796886485595,20.189810961992777,,2845.9900669626973,49.68811983939029,2530.500282533622,1326.8915858764772,650.8678813405909,,14.0,28.0,703.2962629049391
334.35651246441404,1694.810793802226,20.51443620368747,77.11235720362146,2988.8240376708227,41.378523799478664,1694.084239774021,1208.946528186991,648.2794660006729,,9.0,10.0,403.688899749946
432.56842013624856,2505.793253288091,20.21235545098876,84.96812153195867,2884.6231963461473,49.39245406504174,2484.4088433154516,1317.35430884725,642.3844907400193,2.0,6.0,45.0,696.2531153346376
435.5949902569046,2486.4847509685774,,84.26805305702123,2840.8874087540175,49.4102769222549,2463.68487908329,,642.5848857140138,1.0,19.0,23.0,695.1070232374205
470.3102430401169,2730.064011370128,20.293655463034664,85.62442006643215,2898.7164362425115,50.66612574961495,2654.7050411364166,1339.9768217989406,652.708628053594,1.0,7.0,34.0,754.2181197648254
379.9829598724742,2140.218240787303,20.339560054740474,82.40020226585834,2965.910640353598,47.32162173453534,2109.342667174775,1280.9849057102397,649.0650471948728,,8.0,10.0,570.107396493996
437.848385275935,2551.916131421773,20.259073812526534,83.44673406900544,2854.609609593369,49.86583926024147,2492.996160490228,1318.0873095956902,647.7160197143301,2.0,0.0,23.0,702.0820411195
430.5280431518321,2559.2961377513084,20.170356888356228,83.91703773942486,2838.8829254722573,50.66277112115943,2530.3663802243327,,642.4623508354022,1.0,23.0,36.0,718.2194080072064
455.1789241427299,2600.207241489408,,84.04685400629825,2860.7368088576522,49.416455707856564,,1322.166526467042,643.4710858273172,1.0,18.0,47.0,717.3496161368987
462.013909762347,2634.2123785744457,20.729307742043943,85.43857835919351,2834.6654764228015,49.85587442271486,,1340.547210791131,643.976188503519,1.0,16.0,21.0,728.5608573152863
421.8682576276659,2630.654538354396,20.28213038939578,84.76048979663771,2887.6292371892205,50.26486167163485,,1322.552899593921,,1.0,23.0,5.0,721.788353398054
447.85711477615985,2557.0126184030205,20.496086781815446,83.72097249764722,2855.250635349779,49.63604833188468,2490.706150185226,1319.5424695240356,640.6522106203576,1.0,15.0,50.0,703.3271981301493
437.1665059665702,2477.868054795886,20.28313056630622,83.96925782256767,2858.7258725485176,,2440.2103397712935,1319.5225570962693,645.6897498656808,1.0,10.0,25.0,673.1376863139382
515.2842197655965,,20.314430094578455,,2786.542858164754,52.9983703715943,2919.5917479948093,1355.2420028297738,644.352807330592,1.0,3.0,41.0,832.4001422611577
438.70419926294267,2578.399314285098,20.372041332464217,,2849.7388278231474,49.43202121934048,2522.7963651204777,1313.7531951886276,653.1919386686293,2.0,0.0,8.0,706.3215045622661
,2563.8615986820623,20.14830678063744,84.68840379796963,2893.654211837912,49.07962967885558,2481.832694095998,1312.436713326426,651.6118991611694,2.0,2.0,32.0,713.5242605634912
461.5858493309434,2715.607714614317,20.117693656854446,85.948173347305,,51.57656787889393,2665.544121273006,1334.2552763694675,644.7622862427986,,5.0,41.0,760.7186732022373
452.50155078818307,2606.7007569524785,20.246381271665282,83.81336047645111,2887.015490056162,49.219902158277115,2559.329191775384,1312.8645359664138,647.2779198674782,1.0,,4.0,711.9058377631413
425.4520398342252,2487.6786486414867,20.219395737125417,83.82345591539459,2857.006262952544,,2479.5730817107483,1313.5335043348966,648.6486447394941,1.0,11.0,28.0,682.0056265310806
451.86138134746966,2606.6429250264214,20.307943015099635,84.93971933853611,2863.029709173158,50.161320620486606,2597.738157737081,1339.4560394268365,652.8528259202909,1.0,20.0,49.0,727.9570088058522
438.5437891246411,2623.1954857496703,20.161736755073786,84.67049209868046,2893.448410837212,51.4516910210195,2581.599962612432,1321.4204261020122,644.8893943466248,2.0,6.0,11.0,721.127474860088
460.0337772336173,2685.0699274249814,20.67611941915614,86.79188369237785,2891.3205085865807,51.325404319695444,2673.1992887344386,1342.6778147524699,,,5.0,41.0,763.6985977755609
434.95684103612365,2494.7860696959488,20.436276550202912,83.66293079468572,2853.253895297163,,2480.3328162412195,1307.637065319934,642.9043933593805,1.0,11.0,25.0,681.8849553251383
341.73689426112566,1685.253680646706,20.19438843615747,,2965.166276932502,41.37414712620815,1650.7579589011484,,640.1899974873762,2.0,9.0,29.0,396.0671773770606
333.5314649761349,1701.7291558887716,20.60368929559233,75.19243406909787,2955.4409783951205,41.13567545439384,1660.027970437175,1202.2718774903253,647.4705041221979,2.0,10.0,17.0,398.1466371787101
449.4067720214622,2622.0831469866807,,84.1986798299859,2883.8022014145768,50.29464015632621,2578.2568869865972,1325.2546469549404,648.8587614618226,2.0,3.0,22.0,730.9372559088309
443.22427172206415,2574.181326846913,20.313026690193094,84.801735388984,2831.166492609273,,2532.1466822899774,1328.0433181469944,642.427329680658,,5.0,,696.9375190310092
368.2388632456389,2028.0877194403347,20.197501948194148,80.56506812890473,2974.39765297495,,1985.3887983914021,1259.4787731102435,647.2832730376356,2.0,8.0,33.0,522.7008636345721
461.9459366783607,2685.924852572976,20.173768808263308,86.04258916619953,2879.2759461136707,50.81246296653951,2618.2831645652273,1323.8507386896922,,1.0,7.0,22.0,747.3779910657693
425.30078863602904,2566.1307327478257,,85.83982729175568,2838.0804206736943,50.339563271034045,2546.00726938701,1335.4563743184606,651.3805083447664,1.0,23.0,34.0,717.3350155265279
431.47688882695627,2543.024678845493,20.114958060908585,84.52567661328783,,50.209846352330516,2475.1662096662712,1306.1559523099058,647.4671372488962,2.0,6.0,44.0,689.7427008236783
301.63063884233554,1584.5934878963358,20.811959791062012,74.1992139703312,2913.9480041409124,38.91136294215818,1552.5433686570632,1164.6499153694735,562.3532635903757,2.0,15.0,8.0,295.7625483728055
,2476.2296933417174,20.679686567352565,83.50595713327466,2896.995068151943,49.54897590072638,2431.1822705472737,1310.4073106823519,643.5479675593729,1.0,10.0,38.0,678.3043240943394
423.51442660822624,2583.612729430406,20.15555698427058,85.26957381208136,2874.3430270652143,50.885197511981126,2545.0783554314794,1320.2440903758197,646.2454122588019,1.0,23.0,6.0,716.2814628751565
439.6747488346073,2541.0577829271747,20.37561629164756,84.8030959047463,2849.9637782956115,49.581479907917874,2519.4767930768367,1309.5476471280888,642.8975111407478,1.0,15.0,52.0,707.2354716403423
441.8796772975504,2516.0384981688503,20.122602567451512,83.76734663457685,2866.343812224883,49.90026025335263,2465.6138790892014,1318.983054880839,644.7637747312112,2.0,2.0,14.0,699.9176152189033
440.1723042553965,2546.1556795492256,20.37579372139387,84.1972090404086,2866.72704228721,49.48232272963565,2478.3150016166205,1326.2233560650454,649.86212379106,2.0,1.0,42.0,697.2831799534043
451.99994579200563,2668.828369148494,,86.01331686442012,2786.858479539075,,2594.6459145442764,1334.7017436552537,647.6059220995888,2.0,3.0,38.0,744.2004639229702
278.2594932870396,1432.9244061134607,20.502670841357098,72.84396458336063,2941.262618530808,37.6339351179539,1400.7973791299453,1119.5603107101265,528.0667605590827,,16.0,37.0,228.06991477099183
445.7184432766942,2567.055341074573,20.485041681673145,84.1131290413676,,49.36550203747583,2509.294582673359,1321.7475729446724,653.3211356638299,1.0,,,713.9718525224877
328.69534296051086,1691.5442946923704,20.320621979663507,,2974.3643877087984,,1647.7441991558917,,638.1520543594465,2.0,11.0,15.0,389.19548422585115
251.38413944286071,1339.2731072803413,20.380443588886493,71.53190984574418,2888.1316862400745,36.31760038942421,1298.356279654842,55.48437910269152,519.7178247759213,2.0,17.0,2.0,187.72126522687398
457.8011134681745,2715.8970884932,20.170253672986362,85.97260348600736,2866.8429408859383,50.811015536021124,2632.296169731869,1348.1672267108543,645.9134420083856,,7.0,44.0,753.0135133605727
455.7342224643853,2561.7201302524377,,83.9497292961399,2857.5820482825707,49.082324887971794,,1314.8111019380176,644.8669872822569,1.0,13.0,51.0,696.6473043732124
469.16768783392274,,20.43656924128381,,2856.5082609104156,51.220645796099724,2665.9935350545857,,648.0801135927502,2.0,,21.0,759.3501788118629
452.3003658674381,2590.513675039526,20.4839997979885,83.41438060661592,2856.4434566661926,50.300094269885,2534.33439147025,1314.2026379520728,640.6677347987983,1.0,22.0,16.0,711.70051618151
340.9608002640445,1740.6877077539843,20.28002432699147,76.63827781231274,2967.7170079685,41.18570281086969,1700.8392640728393,1203.3200258314714,645.0858699316623,2.0,9.0,38.0,403.33853044870887
460.09402630000864,,20.525809881386376,85.12942268681563,2866.464902559955,50.5987152295537,,1339.038037112733,642.8997149508529,,7.0,,749.6897616008092
431.7979844189499,2495.3852253914174,20.498851664857085,,2891.851357117895,49.1753161263684,2465.0080550885014,1319.249542282591,649.5847414241452,1.0,13.0,16.0,680.390042363108
442.04645400078414,2554.6294882651955,20.522314171457555,84.75869299831662,,49.54697395883976,2508.0243482532815,1330.9625364380945,642.6425649284058,2.0,,24.0,707.3235285528672
440.44437416003416,2474.25112054213,20.586175944602612,83.11913413175276,2859.0091034534603,,2456.7840593355754,1305.0856736053465,651.6331928428265,,11.0,36.0,677.6254236070683
447.26735177193046,2553.6402660343433,20.48653969033108,83.25498491800778,2873.275523166293,49.72654809729605,2483.6975562744756,1305.1427311455946,,2.0,6.0,30.0,699.116258521243
505.79104773040615,2992.0277241175704,20.37410065676163,88.33012130851226,2847.7096318231124,53.368633759889846,2973.751185982793,1378.0859032687586,643.202145716841,1.0,4.0,,851.2259557434268
435.26315620328535,2554.431089551265,20.35753500175335,84.19336795835112,2895.7741793454143,49.200973113259025,,1317.884652471296,641.2511107298345,2.0,7.0,39.0,675.7635007816061
444.707377101702,2543.1549986992795,20.140093207848572,83.88066041245037,2888.880322311912,49.31983240190079,2502.1104811326672,1319.9336607262342,651.967508471776,1.0,15.0,,696.0701384564184
,2639.041365215922,20.17766905798606,83.83153530918703,2855.27508299475,49.65773361785965,2598.9395537871146,1337.585166684304,641.5960695815278,1.0,20.0,47.0,724.3091770177796
463.0707174485791,2707.490441827161,20.157806937622972,86.34520351686929,2872.176151640925,51.64786326148833,2701.22617014195,1347.2706937349822,641.6391873361862,,4.0,21.0,761.4465189151484
439.367742929622,2475.5889514590663,20.27574933555998,82.49391162460827,2855.565143509411,49.35329392888827,2414.9479179616037,1312.8940684931822,645.1631399628116,,12.0,9.0,675.6800810839425
,,20.495406364110337,84.28882423236199,2881.899058317378,,,1321.0208893920906,648.2468471198679,2.0,3.0,22.0,730.8914427986684
471.57739892065575,2767.501363896405,,85.8823430239352,2864.0818564843717,51.90110689391224,2738.9388936401338,1353.9048732087683,648.3283407461666,2.0,4.0,39.0,773.8646845650023
438.48070063719047,2496.2319296668243,20.45832524983487,83.85217155484,2866.5880001133974,49.12669737241578,2455.969254538927,,654.1724021150911,1.0,11.0,38.0,679.4830382629171
432.4535872654175,2480.6542102129006,20.4611129299487,82.91568119185114,2900.650667258299,49.308120463493935,2450.2669914377975,1310.9989571206347,642.2163059138799,1.0,10.0,,676.3621279061817
444.70436029087546,2473.2925585221915,20.253874552481882,83.44997437355279,2860.9732592205337,48.80280443727937,2435.5768735223596,1307.635847136231,642.9130873436008,1.0,12.0,34.0,679.2042351494321
297.9494104015683,1552.6221279312958,20.51367218799098,73.49501343668344,2928.0575226856167,38.88990890962775,1512.717910165322,1152.821078846279,568.5139908972458,2.0,14.0,44.0,293.67841803388103
299.126651715592,1589.5178173586046,20.202387730179165,73.93777717159965,2933.926362932801,38.846673460842524,1558.936061097775,1148.5882253697578,558.2875956388311,2.0,15.0,,297.2801855397272
454.3550173293052,2583.5374844078215,20.22925606309592,84.82998249497524,2880.6588814901643,50.09998384509532,2576.8304532140587,1315.7153959910545,646.4204944810391,1.0,17.0,53.0,723.8992308538474
450.97279110844266,2584.730148292367,20.289286445534078,,2853.0298287995697,49.562825205282124,2528.95822037653,1334.007877464147,646.0477907389115,1.0,21.0,48.0,713.963677258523
457.9688456086993,2723.115048288218,20.34344052741912,,2882.2845685837483,51.60313488406985,2665.454463436971,1336.8478525747132,644.201741148488,1.0,,,761.0296056401851
328.8898625659512,1794.3675919197424,20.375911073491253,77.08864357884976,2966.0678139646093,42.60053915292539,1738.417617917729,1224.2263726392123,636.9372947134208,2.0,9.0,4.0,434.80632339727697
442.24417290346753,2597.783134624086,20.39129378277697,85.54310706187717,2824.9793856284327,50.74739077248687,2550.65982205712,1331.314697619504,639.3892407785302,1.0,22.0,,718.1004312160094
447.5913278100975,,20.237327850745512,,2886.2222026301392,49.325861694267786,2507.583381329997,1305.6034251170454,645.0589014473723,,13.0,48.0,695.6400689069578
390.43825428538804,2100.9403748599334,20.423706535547993,80.49685078394282,2931.2429176624196,45.57542995623093,2051.359709632462,,646.1304069348246,2.0,8.0,20.0,545.1746253372928
441.46677714757544,2580.043468909539,20.453108475610406,83.75255211286708,2867.879445064479,50.52017959012795,2502.799737918938,1324.3650699105972,645.3506274294028,2.0,0.0,38.0,705.1235871271539
446.442291199692,2633.2583051344327,20.250273463048405,85.02437219523839,,50.468982539546296,2587.2126369133885,1333.8736532906025,,1.0,17.0,27.0,725.0137041761916
440.05603517583694,2484.377341067601,20.381025262362385,,2875.949877640206,49.2333468659677,2486.0788788211457,1323.256699248536,654.037671877404,1.0,11.0,0.0,680.2717366197088
470.28194984143227,2701.725225894738,20.515710522442067,84.62358772052319,2839.270161239428,50.397054324590144,2663.9023167475275,1333.8520126053152,,1.0,6.0,57.0,751.7317965310724
459.7603249422052,,20.36506574979203,85.46605198119488,2868.5860926525975,51.000512824581456,2627.210052707922,1324.7116180955352,652.1440922732645,1.0,,,751.8994811507621
451.3748802604699,2653.5907130382557,20.735476591841092,84.79115553190766,2848.8441597281203,50.80923292152103,,,651.9493293793589,1.0,16.0,58.0,736.0295112166561
432.67126926349516,2465.7073597118037,20.24506351045492,84.11348281729454,,49.741205119197815,2436.525980992006,1301.6290734518202,643.507257422825,1.0,,24.0,688.0283405730521
448.5944303895636,2537.779711771409,20.243937914247713,84.42555151571163,2869.586900740631,48.78301529815589,2521.817440119266,1326.328419961012,,2.0,2.0,39.0,704.624933916572
,2603.0928516308727,,84.82848566722473,2818.1285267636645,50.70133186677926,2565.1646188247446,1332.6010330604176,642.3432990389791,,,43.0,721.1358839224563
478.0364483239133,2759.293664833559,20.435636793720448,85.92539362037584,2818.7658829411184,52.141923447352895,2750.6491438891044,1338.3092187985515,648.706574871517,2.0,4.0,42.0,772.6814343393846
444.04535528572234,2564.373501985865,20.49515205238182,,2853.8468589890404,49.45614705664006,2486.7716102533186,1312.37857845119,644.2641124227365,1.0,14.0,45.0,699.960792399643
451.0570782823909,2715.6062893512235,20.457193124490324,86.23891620164223,2866.327568502573,52.031164036523755,2677.624926320628,1339.3038076002151,,,,18.0,755.2558203353105
,2657.26031872194,20.224978379200742,,2906.957185272766,50.774133042674116,2628.331007230422,1337.1351949172708,645.8375420790375,2.0,3.0,53.0,746.2298550023888
,2505.157684786644,20.426423360266874,84.11447486174939,2860.889820178535,48.957146994686056,2470.647066911067,1317.2472937851287,654.5178799658489,1.0,10.0,12.0,680.1541842044101
